price,MatriculationMonth,MatriculationYear,km,cv,FuelType,gearboxType,Consume,city,province,Brand,Model,Preparation,Engine,Seats,ConsumeFuel,ConsumeFuelNotUrban,Emissions,Color,Metallizzato,Airbag,NumberDoors,EmissionClass,AirConditioning,Interior
3541,No Mese,2010,140695.0,118.0,Diesel,Cambio automatico,,Roma,Roma,VOLKSWAGEN,Golf,Golf 1.2 Business 5p.,1582.0,5.0,5.7,,134.0,Bianco,,nan,nan,Euro 5,Climatizzatore automatico,
998,No Mese,2003,272289.0,87.0,Metano,Cambio manuale,,Roma,Torino,FORD,Focus,Focus 1.3 Sport 5p.,1097.0,5.0,6.9,,127.0,Grigio,,Airbag conducente,4 o 5 porte,Euro 5,Climatizzatore automatico,
3778,No Mese,2008,155545.0,84.0,Diesel,Cambio manuale,,Roma,Milano,BMW,Serie 3,Serie 3 1.3 Business 5p.,1207.0,5.0,5.5,,97.0,Grigio,,Airbag anteriori e laterali,nan,Euro 6,Climatizzatore manuale,
9297,Giugno,2019,500.0,107.0,Benzina,Cambio automatico,,Roma,Torino,FIAT,500,500 1.6 Comfort 5p.,1321.0,5.0,6.2,,81.0,Bianco,,nan,2 o 3 porte,Euro 5,Climatizzatore manuale,
2001,Gennaio,2008,75284.0,79.0,Benzina,Cambio manuale,,Roma,Torino,FORD,Fiesta,Fiesta 1.8 Business 5p.,1017.0,5.0,5.7,,112.0,Grigio,,Airbag conducente,nan,Euro 5,nan,
1700,Marzo,2010,168387.0,70.0,Elettrico,Cambio automatico,,Roma,Roma,FIAT,500,500 1.5 Sport 5p.,1015.0,4.0,6.8,,158.0,Nero,,nan,2 o 3 porte,Euro 4,Climatizzatore automatico,
7091,Marzo,2012,114206.0,118.0,Diesel,Cambio manuale,,Roma,Milano,AUDI,Q3,Q3 1.7 Sport 5p.,1758.0,7.0,3.8,,129.0,Bianco,,nan,nan,nan,nan,
2548,Gennaio,2012,64898.0,40.0,Diesel,Cambio manuale,,Roma,Roma,OPEL,Astra,Astra 1.3 Base 5p.,628.0,5.0,5.7,,113.0,Nero,,nan,2 o 3 porte,Euro 5,Climatizzatore automatico,
7797,Marzo,2012,64536.0,135.0,Diesel,Cambio manuale,,Roma,Roma,AUDI,Q3,Q3 1.4 Comfort 5p.,1899.0,5.0,5.1,,108.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,nan,Climatizzatore automatico,
7223,No Mese,2003,250898.0,192.0,Benzina,Cambio manuale,,Roma,Torino,PORSCHE,Cayenne,Cayenne 1.4 Business 5p.,2837.0,5.0,6.9,,115.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,Euro 5,Climatizzatore automatico,
9061,No Mese,2012,95368.0,159.0,Diesel,Cambio manuale,,Roma,Roma,MERCEDES-BENZ,Classe C,Classe C 1.3 Base 5p.,1989.0,5.0,5.1,,128.0,Grigio,,Airbag conducente,nan,nan,Climatizzatore manuale,
1578,Marzo,2007,187457.0,93.0,Benzina,Cambio automatico,,Roma,Milano,FORD,Focus,Focus 1.4 Comfort 5p.,1421.0,7.0,3.2,,142.0,Nero,,Airbag anteriori e laterali,4 o 5 porte,Euro 4,nan,
2430,No Mese,2014,94149.0,54.0,GPL,Cambio manuale,,Roma,Roma,OPEL,Astra,Astra 1.4 Business 5p.,762.0,5.0,5.3,,143.0,Bianco,,Airbag conducente,2 o 3 porte,nan,Climatizzatore automatico,
2091,Gennaio,2005,200397.0,93.0,Diesel,Cambio automatico,,Roma,Torino,VOLKSWAGEN,Golf,Golf 1.5 Comfort 5p.,1232.0,5.0,5.3,,164.0,Bianco,,Airbag anteriori e laterali,4 o 5 porte,Euro 4,Climatizzatore automatico,
1116,Giugno,2011,87584.0,40.0,Diesel,Cambio manuale,,Roma,Torino,FIAT,Panda,Panda 1.7 Base 5p.,537.0,5.0,6.9,,120.0,Nero,,nan,4 o 5 porte,Euro 6,Climatizzatore automatico,
4157,No Mese,2007,234407.0,137.0,GPL,Cambio automatico,,Roma,Roma,AUDI,A3,A3 1.5 Comfort 5p.,1972.0,5.0,5.7,,132.0,Bianco,,Airbag conducente,nan,nan,Climatizzatore automatico,
2412,Gennaio,2009,167414.0,128.0,Benzina,Cambio manuale,,Roma,Torino,OPEL,Corsa,Corsa 1.4 Business 5p.,1549.0,5.0,5.1,,108.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,nan,
1571,Marzo,2008,213097.0,61.0,Diesel,Cambio manuale,,Roma,Roma,FORD,Focus,Focus 1.4 Base 5p.,878.0,5.0,5.9,,104.0,Grigio,,nan,nan,Euro 4,nan,
16912,Gennaio,2013,77675.0,114.0,Diesel,Cambio automatico,,Roma,Milano,PORSCHE,Cayenne,Cayenne 1.3 Comfort 5p.,1687.0,5.0,6.2,,99.0,Bianco,,nan,nan,Euro 4,nan,
1643,Marzo,2005,169234.0,88.0,Diesel,Cambio automatico,,Roma,Torino,VOLKSWAGEN,Passat,Passat 1.7 Base 5p.,1344.0,7.0,5.9,,124.0,Grigio,,nan,4 o 5 porte,Euro 4,nan,
1436,Giugno,2005,221054.0,102.0,Diesel,Cambio manuale,,Roma,Roma,FORD,Focus,Focus 1.3 Base 5p.,1468.0,5.0,4.3,,153.0,Bianco,,Airbag anteriori e laterali,2 o 3 porte,Euro 5,Climatizzatore manuale,
1487,Gennaio,2011,115366.0,52.0,Diesel,Cambio manuale,,Roma,Roma,FIAT,500,500 1.8 Business 5p.,841.0,5.0,6.6,,109.0,Grigio,,nan,nan,nan,Climatizzatore automatico,
1882,Gennaio,2005,193068.0,48.0,Benzina,Cambio automatico,,Roma,Milano,BMW,Serie 1,Serie 1 1.2 Comfort 5p.,683.0,4.0,5.9,,128.0,Bianco,,nan,2 o 3 porte,Euro 4,Climatizzatore manuale,
2449,No Mese,2004,67670.0,99.0,Diesel,Cambio manuale,,Roma,Milano,VOLKSWAGEN,Polo,Polo 1.6 Business 5p.,1218.0,5.0,5.6,,133.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,Climatizzatore automatico,
2146,No Mese,2003,291532.0,97.0,Diesel,Cambio automatico,,Roma,Torino,BMW,X1,X1 1.7 Comfort 5p.,1398.0,5.0,5.5,,118.0,Bianco,,Airbag anteriori e laterali,nan,Euro 4,Climatizzatore manuale,
15362,Gennaio,2018,23356.0,145.0,Diesel,Cambio manuale,,Roma,Roma,MERCEDES-BENZ,Classe C,Classe C 1.7 Business 5p.,2073.0,5.0,6.9,,103.0,Nero,,Airbag anteriori e laterali,nan,Euro 6,nan,
6445,No Mese,2015,70356.0,118.0,Diesel,Cambio automatico,,Roma,Torino,FORD,Fiesta,Fiesta 1.7 Sport 5p.,1478.0,7.0,7.6,,97.0,Bianco,,nan,4 o 5 porte,nan,Climatizzatore manuale,
8446,Marzo,2013,94669.0,114.0,Diesel,Cambio manuale,,Roma,Torino,BMW,Serie 1,Serie 1 1.7 Base 5p.,1585.0,5.0,7.9,,128.0,Nero,,nan,nan,Euro 6,Climatizzatore automatico,
5818,Gennaio,2013,83374.0,63.0,Diesel,Cambio manuale,,Roma,Torino,AUDI,A3,A3 1.6 Sport 5p.,806.0,5.0,4.2,,83.0,Bianco,,nan,2 o 3 porte,Euro 4,Climatizzatore automatico,
1530,Marzo,2005,228077.0,70.0,Diesel,Cambio manuale,,Roma,Torino,FORD,Fiesta,Fiesta 1.3 Business 5p.,1067.0,5.0,7.1,,123.0,Bianco,,nan,4 o 5 porte,Euro 6,nan,
6790,No Mese,2016,28368.0,109.0,Benzina,Cambio manuale,,Roma,Torino,RENAULT,Clio,Clio 1.8 Sport 5p.,1239.0,7.0,5.7,,160.0,Nero,,nan,4 o 5 porte,Euro 5,Climatizzatore manuale,
4836,Giugno,2015,63178.0,80.0,Diesel,Cambio manuale,,Roma,Milano,FORD,Focus,Focus 1.7 Base 5p.,1215.0,5.0,4.1,,135.0,Nero,,Airbag anteriori e laterali,4 o 5 porte,Euro 5,Climatizzatore manuale,
1359,Giugno,2006,131891.0,75.0,Diesel,Cambio manuale,,Roma,Milano,FIAT,500,500 1.4 Business 5p.,1151.0,5.0,4.2,,159.0,Nero,,Airbag conducente,nan,Euro 6,nan,
5751,Marzo,2013,55975.0,145.0,Benzina,Cambio automatico,,Roma,Torino,VOLKSWAGEN,Passat,Passat 1.7 Base 5p.,2060.0,5.0,3.8,,138.0,Grigio,,nan,2 o 3 porte,Euro 4,Climatizzatore automatico,
1017,Marzo,2004,253268.0,72.0,Benzina,Cambio automatico,,Roma,Milano,FIAT,Panda,Panda 1.2 Base 5p.,981.0,5.0,5.3,,169.0,Bianco,,Airbag conducente,nan,Euro 5,Climatizzatore automatico,
1892,Giugno,2007,113382.0,104.0,Diesel,Cambio manuale,,Roma,Roma,OPEL,Corsa,Corsa 1.7 Sport 5p.,1677.0,4.0,6.3,,129.0,Bianco,,Airbag anteriori e laterali,2 o 3 porte,Euro 5,nan,
4351,No Mese,2019,500.0,40.0,Diesel,Cambio automatico,,Roma,Milano,RENAULT,Megane,Megane 1.7 Business 5p.,456.0,7.0,3.9,,162.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,nan,
23745,Giugno,2019,500.0,140.0,Diesel,Cambio manuale,,Roma,Milano,MERCEDES-BENZ,Classe C,Classe C 1.8 Base 5p.,1850.0,5.0,2.8,,132.0,Bianco,,nan,2 o 3 porte,nan,Climatizzatore manuale,
1323,No Mese,2005,109294.0,60.0,GPL,Cambio manuale,,Roma,Roma,FIAT,Panda,Panda 1.8 Base 5p.,860.0,5.0,4.2,,126.0,Bianco,,Airbag conducente,nan,Euro 4,Climatizzatore automatico,
4538,Gennaio,2015,76747.0,80.0,Diesel,Cambio automatico,,Roma,Roma,VOLKSWAGEN,Polo,Polo 1.3 Base 5p.,1239.0,5.0,5.7,,140.0,Bianco,,nan,2 o 3 porte,Euro 6,Climatizzatore manuale,
1174,Marzo,2007,230900.0,60.0,Diesel,Cambio automatico,,Roma,Torino,FORD,Fiesta,Fiesta 1.7 Base 5p.,939.0,5.0,5.4,,113.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,nan,Climatizzatore automatico,
4183,Marzo,2005,266469.0,189.0,Benzina,Cambio manuale,,Roma,Milano,MERCEDES-BENZ,Classe A,Classe A 1.3 Base 5p.,2825.0,5.0,8.7,,134.0,Nero,,nan,nan,Euro 5,Climatizzatore automatico,
6012,Marzo,2019,500.0,69.0,Diesel,Cambio automatico,,Roma,Roma,FIAT,500,500 1.6 Business 5p.,823.0,7.0,4.0,,101.0,Nero,,nan,4 o 5 porte,Euro 6,nan,
693,No Mese,2004,270751.0,64.0,Benzina,Cambio manuale,,Roma,Torino,FIAT,500,500 1.7 Base 5p.,894.0,5.0,5.7,,90.0,Bianco,,nan,2 o 3 porte,nan,Climatizzatore manuale,
3946,Marzo,2015,77055.0,70.0,Diesel,Cambio manuale,,Roma,Roma,RENAULT,Clio,Clio 1.5 Sport 5p.,952.0,5.0,3.9,,147.0,Bianco,,Airbag anteriori e laterali,4 o 5 porte,nan,Climatizzatore automatico,
9464,Marzo,2015,71712.0,106.0,Metano,Cambio manuale,,Roma,Roma,MERCEDES-BENZ,Classe A,Classe A 1.2 Business 5p.,1559.0,5.0,4.3,,88.0,Bianco,,Airbag anteriori e laterali,4 o 5 porte,Euro 4,Climatizzatore automatico,
5993,Giugno,2019,500.0,95.0,Diesel,Cambio manuale,,Roma,Torino,FIAT,Panda,Panda 1.7 Base 5p.,1398.0,4.0,5.6,,101.0,Bianco,,Airbag conducente,2 o 3 porte,nan,nan,
9724,Marzo,2005,265153.0,173.0,Benzina,Cambio automatico,,Roma,Milano,PORSCHE,Macan,Macan 1.5 Sport 5p.,2273.0,4.0,5.4,,149.0,Bianco,,Airbag conducente,nan,nan,Climatizzatore automatico,
4862,Marzo,2015,26531.0,96.0,Metano,Cambio manuale,,Roma,Roma,FORD,Fiesta,Fiesta 1.2 Comfort 5p.,1359.0,5.0,3.5,,131.0,Nero,,nan,2 o 3 porte,Euro 5,Climatizzatore automatico,
988,Giugno,2008,146636.0,40.0,Diesel,Cambio manuale,,Roma,Roma,OPEL,Corsa,Corsa 1.6 Sport 5p.,473.0,7.0,5.5,,133.0,Bianco,,Airbag anteriori e laterali,2 o 3 porte,nan,Climatizzatore manuale,
3146,Giugno,2009,112269.0,119.0,GPL,Cambio automatico,,Roma,Milano,PEUGEOT,208,208 1.3 Business 5p.,1744.0,5.0,5.0,,145.0,Nero,,Airbag conducente,4 o 5 porte,Euro 5,Climatizzatore manuale,
8057,No Mese,2013,127691.0,108.0,Benzina,Cambio manuale,,Roma,Milano,BMW,X1,X1 1.7 Comfort 5p.,1473.0,5.0,5.5,,130.0,Bianco,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,Climatizzatore manuale,
7326,Giugno,2014,62645.0,64.0,Diesel,Cambio manuale,,Roma,Torino,BMW,Serie 3,Serie 3 1.6 Comfort 5p.,872.0,7.0,6.0,,113.0,Bianco,,Airbag anteriori e laterali,4 o 5 porte,Euro 6,Climatizzatore manuale,
3156,Giugno,2017,21389.0,49.0,Diesel,Cambio manuale,,Roma,Roma,OPEL,Corsa,Corsa 1.6 Comfort 5p.,566.0,7.0,4.0,,125.0,Bianco,,nan,4 o 5 porte,Euro 5,Climatizzatore manuale,
8361,Marzo,2014,84120.0,102.0,Benzina,Cambio manuale,,Roma,Torino,BMW,Serie 3,Serie 3 1.5 Sport 5p.,1321.0,7.0,7.1,,127.0,Grigio,,Airbag conducente,2 o 3 porte,nan,nan,
2756,No Mese,2006,88958.0,133.0,GPL,Cambio automatico,,Roma,Roma,RENAULT,Megane,Megane 1.7 Comfort 5p.,1953.0,7.0,5.1,,120.0,Bianco,,nan,nan,Euro 4,Climatizzatore manuale,
4337,Gennaio,2018,10740.0,66.0,Diesel,Cambio automatico,,Roma,Torino,RENAULT,Clio,Clio 1.8 Comfort 5p.,1078.0,5.0,4.0,,146.0,Grigio,,Airbag conducente,2 o 3 porte,nan,Climatizzatore manuale,
1957,Giugno,2007,78264.0,79.0,Benzina,Cambio automatico,,Roma,Milano,OPEL,Corsa,Corsa 1.5 Base 5p.,934.0,5.0,4.7,,121.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,Euro 5,Climatizzatore manuale,
12343,No Mese,2019,500.0,138.0,Diesel,Cambio automatico,,Roma,Milano,RENAULT,Megane,Megane 1.8 Comfort 5p.,2062.0,5.0,6.1,,66.0,Grigio,,nan,2 o 3 porte,Euro 4,nan,
8648,Marzo,2010,70467.0,216.0,Benzina,Cambio manuale,,Roma,Torino,BMW,X1,X1 1.7 Business 5p.,2706.0,7.0,5.1,,97.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,nan,
6273,Marzo,2012,60673.0,119.0,Benzina,Cambio automatico,,Roma,Milano,VOLKSWAGEN,Passat,Passat 1.3 Business 5p.,1842.0,5.0,4.4,,102.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 6,nan,
6039,Marzo,2012,85634.0,134.0,Diesel,Cambio manuale,,Roma,Milano,BMW,Serie 1,Serie 1 1.5 Sport 5p.,1681.0,7.0,4.7,,111.0,Bianco,,Airbag conducente,4 o 5 porte,Euro 4,Climatizzatore manuale,
7722,Gennaio,2016,30648.0,90.0,Diesel,Cambio automatico,,Roma,Roma,VOLKSWAGEN,Passat,Passat 1.3 Base 5p.,1170.0,7.0,3.6,,132.0,Bianco,,Airbag conducente,4 o 5 porte,nan,Climatizzatore automatico,
8431,No Mese,2013,106721.0,143.0,Benzina,Cambio automatico,,Roma,Torino,AUDI,Q3,Q3 1.5 Sport 5p.,1916.0,5.0,5.1,,73.0,Bianco,,Airbag conducente,nan,nan,Climatizzatore automatico,
12633,Marzo,2018,22570.0,136.0,Benzina,Cambio manuale,,Roma,Milano,AUDI,Q3,Q3 1.7 Comfort 5p.,1887.0,5.0,6.1,,136.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 4,nan,
628,Gennaio,2005,262580.0,40.0,Elettrico,Cambio automatico,,Roma,Roma,FIAT,Panda,Panda 1.8 Base 5p.,531.0,5.0,5.8,,134.0,Grigio,,nan,4 o 5 porte,Euro 5,Climatizzatore automatico,
721,Giugno,2006,255646.0,58.0,Diesel,Cambio automatico,,Roma,Torino,FIAT,Panda,Panda 1.4 Business 5p.,816.0,5.0,6.5,,97.0,Grigio,,Airbag conducente,4 o 5 porte,nan,nan,
3222,Marzo,2004,79797.0,143.0,Diesel,Cambio automatico,,Roma,Milano,VOLKSWAGEN,Golf,Golf 1.4 Base 5p.,2010.0,5.0,5.2,,158.0,Bianco,,Airbag conducente,nan,Euro 4,nan,
4836,Marzo,2016,37346.0,105.0,Diesel,Cambio automatico,,Roma,Milano,FIAT,Tipo,Tipo 1.6 Comfort 5p.,1472.0,5.0,5.1,,110.0,Bianco,,nan,nan,Euro 6,nan,
18586,No Mese,2019,500.0,121.0,Diesel,Cambio manuale,,Roma,Roma,MERCEDES-BENZ,Classe C,Classe C 1.3 Business 5p.,1483.0,5.0,5.1,,111.0,Bianco,,Airbag conducente,2 o 3 porte,nan,nan,
10981,Giugno,2015,68048.0,139.0,Metano,Cambio automatico,,Roma,Torino,AUDI,Q3,Q3 1.3 Comfort 5p.,1908.0,4.0,7.1,,162.0,Bianco,,nan,4 o 5 porte,Euro 4,nan,
1414,No Mese,2005,227750.0,109.0,Diesel,Cambio manuale,,Roma,Torino,FORD,Focus,Focus 1.2 Sport 5p.,1576.0,4.0,6.3,,131.0,Nero,,Airbag conducente,2 o 3 porte,nan,nan,
11599,No Mese,2017,12379.0,99.0,Diesel,Cambio manuale,,Roma,Torino,MERCEDES-BENZ,Classe C,Classe C 1.7 Business 5p.,1586.0,5.0,3.9,,90.0,Nero,,Airbag conducente,nan,Euro 4,nan,
6333,Gennaio,2017,36806.0,94.0,Diesel,Cambio manuale,,Roma,Roma,FORD,Fiesta,Fiesta 1.6 Base 5p.,1322.0,4.0,7.6,,137.0,Grigio,,nan,nan,Euro 4,nan,
914,No Mese,2004,380909.0,40.0,Benzina,Cambio automatico,,Roma,Torino,AUDI,A3,A3 1.7 Sport 5p.,505.0,7.0,5.2,,134.0,Bianco,,Airbag conducente,4 o 5 porte,nan,nan,
2697,Marzo,2007,130794.0,125.0,Diesel,Cambio automatico,,Roma,Milano,FIAT,Panda,Panda 1.6 Base 5p.,2140.0,7.0,3.2,,128.0,Grigio,,Airbag conducente,nan,nan,Climatizzatore automatico,
7223,Marzo,2015,38225.0,159.0,Diesel,Cambio automatico,,Roma,Milano,PEUGEOT,208,208 1.5 Business 5p.,2508.0,5.0,4.8,,118.0,Bianco,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,Climatizzatore manuale,
3965,Gennaio,2013,94189.0,117.0,Diesel,Cambio automatico,,Roma,Milano,FIAT,Tipo,Tipo 1.2 Comfort 5p.,1394.0,5.0,3.3,,54.0,Grigio,,Airbag anteriori e laterali,2 o 3 porte,nan,Climatizzatore automatico,
10666,Giugno,2016,44668.0,75.0,Benzina,Cambio automatico,,Roma,Milano,BMW,X1,X1 1.7 Business 5p.,1084.0,5.0,6.5,,165.0,Bianco,,Airbag anteriori e laterali,nan,Euro 6,Climatizzatore automatico,
1191,Gennaio,2004,216965.0,42.0,Benzina,Cambio automatico,,Roma,Milano,VOLKSWAGEN,Passat,Passat 1.7 Base 5p.,577.0,5.0,4.8,,111.0,Grigio,,Airbag anteriori e laterali,nan,Euro 6,Climatizzatore automatico,
2375,Marzo,2010,164625.0,89.0,Diesel,Cambio manuale,,Roma,Milano,PEUGEOT,308,308 1.7 Comfort 5p.,1307.0,5.0,5.0,,147.0,Bianco,,nan,2 o 3 porte,Euro 6,Climatizzatore automatico,
5927,Gennaio,2019,500.0,101.0,Diesel,Cambio automatico,,Roma,Torino,OPEL,Corsa,Corsa 1.8 Business 5p.,1265.0,5.0,5.0,,115.0,Nero,,nan,nan,Euro 4,nan,
65737,Gennaio,2019,500.0,190.0,GPL,Cambio automatico,,Roma,Torino,PORSCHE,Cayenne,Cayenne 1.7 Business 5p.,2651.0,5.0,4.8,,157.0,Bianco,,nan,nan,Euro 5,Climatizzatore automatico,
3935,Marzo,2011,63704.0,103.0,Diesel,Cambio automatico,,Roma,Torino,VOLKSWAGEN,Passat,Passat 1.3 Base 5p.,1579.0,7.0,4.9,,131.0,Grigio,,Airbag conducente,2 o 3 porte,Euro 5,Climatizzatore automatico,
3763,Giugno,2018,5456.0,42.0,Benzina,Cambio manuale,,Roma,Torino,RENAULT,Clio,Clio 1.6 Comfort 5p.,619.0,7.0,5.3,,94.0,Nero,,nan,nan,nan,Climatizzatore manuale,
14036,Marzo,2019,500.0,85.0,Diesel,Cambio automatico,,Roma,Milano,MERCEDES-BENZ,Classe C,Classe C 1.5 Base 5p.,1111.0,7.0,5.7,,130.0,Bianco,,nan,2 o 3 porte,nan,nan,
3442,Giugno,2006,250900.0,132.0,Diesel,Cambio manuale,,Roma,Roma,AUDI,A4,A4 1.5 Comfort 5p.,2097.0,5.0,3.2,,102.0,Nero,,nan,nan,Euro 4,nan,
2328,Gennaio,2013,99323.0,50.0,Diesel,Cambio automatico,,Roma,Milano,RENAULT,Clio,Clio 1.3 Base 5p.,808.0,7.0,5.5,,123.0,Bianco,,Airbag anteriori e laterali,nan,Euro 5,nan,
3187,Giugno,2010,159309.0,116.0,Elettrico,Cambio manuale,,Roma,Milano,RENAULT,Megane,Megane 1.4 Sport 5p.,1600.0,5.0,7.5,,125.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 6,Climatizzatore automatico,
4837,Marzo,2017,40972.0,62.0,Diesel,Cambio manuale,,Roma,Torino,VOLKSWAGEN,Passat,Passat 1.6 Business 5p.,828.0,7.0,5.3,,140.0,Grigio,,Airbag anteriori e laterali,nan,nan,Climatizzatore automatico,
21039,Giugno,2014,90331.0,134.0,Diesel,Cambio manuale,,Roma,Milano,PORSCHE,Cayenne,Cayenne 1.4 Sport 5p.,1870.0,5.0,2.4,,73.0,Nero,,nan,2 o 3 porte,Euro 5,nan,
2280,Gennaio,2009,118647.0,100.0,Metano,Cambio manuale,,Roma,Roma,VOLKSWAGEN,Passat,Passat 1.7 Base 5p.,,5.0,5.9,,124.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 5,nan,
4279,Gennaio,2017,37012.0,61.0,Diesel,Cambio manuale,,Roma,Milano,RENAULT,Clio,Clio 1.4 Comfort 5p.,627.0,4.0,5.6,,137.0,Nero,,nan,nan,nan,Climatizzatore automatico,
8719,Marzo,2012,64637.0,124.0,Diesel,Cambio manuale,,Roma,Milano,BMW,Serie 1,Serie 1 1.3 Business 5p.,1708.0,4.0,5.6,,131.0,Grigio,,nan,2 o 3 porte,Euro 5,Climatizzatore manuale,
1531,Giugno,2005,223449.0,96.0,GPL,Cambio manuale,,Roma,Roma,VOLKSWAGEN,Passat,Passat 1.4 Sport 5p.,1518.0,5.0,4.8,,127.0,Bianco,,Airbag conducente,4 o 5 porte,Euro 4,Climatizzatore manuale,
2040,Gennaio,2008,54922.0,90.0,Diesel,Cambio automatico,,Roma,Roma,FIAT,Tipo,Tipo 1.2 Business 5p.,1071.0,5.0,6.1,,113.0,Nero,,Airbag conducente,2 o 3 porte,Euro 6,Climatizzatore manuale,
4691,Marzo,2008,167333.0,118.0,Benzina,Cambio manuale,,Roma,Roma,AUDI,A4,A4 1.5 Business 5p.,1581.0,5.0,5.0,,147.0,Nero,,nan,nan,nan,nan,
7943,No Mese,2007,183476.0,119.0,Benzina,Cambio manuale,,Roma,Milano,PORSCHE,Macan,Macan 1.2 Sport 5p.,1457.0,5.0,4.4,,155.0,Bianco,,Airbag conducente,2 o 3 porte,nan,Climatizzatore automatico,
10622,Gennaio,2010,120291.0,205.0,Diesel,Cambio manuale,,Roma,Torino,BMW,Serie 1,Serie 1 1.8 Comfort 5p.,2974.0,7.0,5.5,,107.0,Bianco,,Airbag conducente,4 o 5 porte,nan,Climatizzatore manuale,
11043,No Mese,2014,36331.0,163.0,GPL,Cambio automatico,,Roma,Roma,AUDI,Q3,Q3 1.7 Base 5p.,2481.0,7.0,4.9,,121.0,Bianco,,Airbag conducente,2 o 3 porte,Euro 6,Climatizzatore manuale,
5154,Gennaio,2013,30209.0,93.0,Diesel,Cambio automatico,,Roma,Milano,FORD,Focus,Focus 1.8 Base 5p.,1320.0,5.0,4.7,,123.0,Grigio,,nan,2 o 3 porte,nan,Climatizzatore manuale,
4488,Marzo,2018,17904.0,59.0,Elettrico,Cambio manuale,,Roma,Torino,FIAT,Panda,Panda 1.6 Business 5p.,818.0,4.0,8.4,,97.0,Grigio,,Airbag conducente,nan,Euro 6,Climatizzatore automatico,
2794,Marzo,2014,54043.0,68.0,GPL,Cambio manuale,,Roma,Torino,FIAT,500,500 1.5 Business 5p.,974.0,4.0,5.9,,123.0,Nero,,Airbag anteriori e laterali,4 o 5 porte,Euro 5,Climatizzatore automatico,
5970,Gennaio,2012,127571.0,158.0,Diesel,Cambio manuale,,Roma,Torino,VOLKSWAGEN,Passat,Passat 1.4 Comfort 5p.,2131.0,5.0,6.1,,123.0,Nero,,Airbag conducente,4 o 5 porte,Euro 5,Climatizzatore automatico,
2356,No Mese,2013,78605.0,51.0,Diesel,Cambio manuale,,Roma,Torino,FIAT,500,500 1.5 Base 5p.,768.0,4.0,6.6,,86.0,Nero,,Airbag conducente,4 o 5 porte,nan,nan,
1276,Giugno,2005,178470.0,117.0,Diesel,Cambio manuale,,Roma,Roma,RENAULT,Megane,Megane 1.5 Sport 5p.,1807.0,4.0,7.4,,127.0,Grigio,,Airbag conducente,4 o 5 porte,Euro 4,Climatizzatore automatico,
5140,Giugno,2018,3198.0,65.0,Benzina,Cambio manuale,,Roma,Torino,FORD,Focus,Focus 1.3 Sport 5p.,918.0,5.0,5.0,,108.0,Nero,,Airbag anteriori e laterali,2 o 3 porte,Euro 4,Climatizzatore manuale,
18650,No Mese,2018,17682.0,129.0,Diesel,Cambio manuale,,Roma,Torino,BMW,Serie 3,Serie 3 1.3 Base 5p.,1734.0,5.0,4.5,,131.0,Nero,,Airbag conducente,2 o 3 porte,nan,Climatizzatore automatico,
871,No Mese,2003,232080.0,95.0,Benzina,Cambio manuale,,Roma,Milano,FIAT,Panda,Panda 1.8 Comfort 5p.,1323.0,7.0,3.7,,154.0,Grigio,,nan,nan,Euro 4,nan,
3732,Gennaio,2012,78036.0,92.0,Diesel,Cambio manuale,,Roma,Milano,FORD,Fiesta,Fiesta 1.7 Sport 5p.,1355.0,4.0,4.6,,159.0,Grigio,,Airbag conducente,2 o 3 porte,Euro 6,Climatizzatore automatico,
5549,Gennaio,2012,68375.0,86.0,Diesel,Cambio automatico,,Roma,Milano,AUDI,A4,A4 1.5 Business 5p.,1193.0,7.0,6.8,,116.0,Nero,,Airbag anteriori e laterali,nan,Euro 4,Climatizzatore manuale,
5199,Giugno,2014,26782.0,110.0,GPL,Cambio manuale,,Roma,Torino,PEUGEOT,308,308 1.6 Comfort 5p.,1751.0,4.0,5.9,,119.0,Grigio,,Airbag conducente,nan,Euro 6,nan,
10942,No Mese,2016,25863.0,88.0,Benzina,Cambio automatico,,Roma,Torino,BMW,Serie 3,Serie 3 1.8 Base 5p.,1397.0,5.0,6.8,,122.0,Grigio,,nan,nan,Euro 6,Climatizzatore automatico,
5607,Gennaio,2017,40953.0,83.0,Diesel,Cambio automatico,,Roma,Torino,FIAT,500,500 1.2 Business 5p.,1027.0,5.0,3.3,,130.0,Grigio,,Airbag anteriori e laterali,4 o 5 porte,Euro 4,nan,
